"geo","geo_name","sect_perf","sect_perf_names","unit","unit_name","rnd_act","rnd_act_name","year","value","value_note","interpolated_flag"
"CZ","Czechia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2014,962853000,"",FALSE
"CZ","Czechia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2015,1054850000,"",FALSE
"CZ","Czechia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2016,1080488000,"",FALSE
"CZ","Czechia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2017,1290444000,"",FALSE
"CZ","Czechia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2018,1422599000,"",FALSE
"CZ","Czechia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2019,1546639000,"",FALSE
"CZ","Czechia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2020,1577102000,"",FALSE
"CZ","Czechia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2021,1681640000,"",FALSE
"CZ","Czechia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2022,1708795000,"Provisional Value",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2000,NA,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2001,NA,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2002,NA,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2003,NA,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2004,NA,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2005,NA,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2006,NA,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2007,19163784000,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2008,19321744892,"",TRUE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2009,19562658000,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2010,21021749000,"",TRUE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2011,22480840000,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2012,22493720505,"",TRUE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2013,22447655000,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2014,22345323500,"",TRUE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2015,22242992000,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2016,23577430000,"",TRUE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2017,24911868000,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2018,24634626491,"",TRUE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2019,24231916000,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2020,23722010989,"",TRUE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2021,23050088000,"",FALSE
"DE","Germany","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2022,NA,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2000,NA,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2001,NA,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2002,NA,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2003,531799000,"Estimated",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2004,550381000,"",TRUE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2005,568963000,"Estimated",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2006,549816500,"",TRUE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2007,530670000,"Break",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2008,582310000,"Estimated",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2009,614323000,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2010,443564000,"Estimated",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2011,578137000,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2012,576522000,"Estimated",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2013,986369000,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2014,975158000,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2015,1007365000,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2016,887959000,"",TRUE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2017,768553000,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2018,791710000,"",TRUE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2019,814867000,"Provisional Value",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2020,NA,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2021,NA,"",FALSE
"DK","Denmark","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2022,NA,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2000,2160000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2001,5853000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2002,3977000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2003,7033000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2004,3612000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2005,9534000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2006,11907000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2007,10631000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2008,15988000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2009,22741000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2010,18103000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2011,18926000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2012,31160000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2013,45861000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2014,20830000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2015,23343000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2016,18164000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2017,18939000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2018,19731000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2019,60952000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2020,55246000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2021,64574000,"",FALSE
"EE","Estonia","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2022,NA,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2000,NA,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2001,75732000,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2002,90521500,"",TRUE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2003,105311000,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2004,129104500,"",TRUE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2005,152898000,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2006,119305000,"",TRUE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2007,85712000,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2008,112427250,"",TRUE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2009,139142500,"",TRUE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2010,165857750,"",TRUE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2011,192573000,"Break",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2012,193635000,"",TRUE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2013,194697000,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2014,210097000,"",TRUE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2015,225497000,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2016,259479500,"",TRUE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2017,293462000,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2018,322332500,"",TRUE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2019,351203000,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2020,398743000,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2021,517618000,"",FALSE
"EL","Greece","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2022,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2000,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2001,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2002,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2003,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2004,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2005,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2006,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2007,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2008,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2009,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2010,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2011,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2012,NA,"",FALSE
"ES","Spain","BES","Business Enterprise","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","ARSRCH","Applied research",2013,2621609000,"Estimated",FALSE
